"","asv_code","domain","supergroup","division","subdivision","class","order","family","genus","species","trophic_mode"
"13902","ZOTU-V7_7576","Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX","Unassigned","Unassigned","heterotrophs"
"13903","ZOTU-V7_7578","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"13904","ZOTU-V7_758","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp.","parasites"
"13905","ZOTU-V7_7580","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13906","ZOTU-V7_7581","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"13907","ZOTU-V7_7585","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13908","ZOTU-V7_7588","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"13909","ZOTU-V7_759","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13910","ZOTU-V7_7590","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"13911","ZOTU-V7_7591","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"13912","ZOTU-V7_7592","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13913","ZOTU-V7_7594","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13914","ZOTU-V7_7597","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13915","ZOTU-V7_7598","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Unassigned","Unassigned","Unassigned","parasites"
"13916","ZOTU-V7_760","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13917","ZOTU-V7_7601","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13918","ZOTU-V7_7603","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13919","ZOTU-V7_7604","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13920","ZOTU-V7_7605","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Plasmodiophorida_X","Plasmodiophorida_XX","Plasmodiophorida_XX_sp.","parasites"
"13921","ZOTU-V7_7607","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13922","ZOTU-V7_7609","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Ustilentyloma","Ustilentyloma_fluitans","pathotrophs"
"13923","ZOTU-V7_761","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13924","ZOTU-V7_7610","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13925","ZOTU-V7_7611","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp.","heterotrophs"
"13926","ZOTU-V7_7612","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Unassigned","Unassigned","Unassigned","phototrophs"
"13927","ZOTU-V7_7614","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Unassigned","Unassigned","parasites"
"13928","ZOTU-V7_7615","Eukaryota","Obazoa","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Unassigned","Unassigned","heterotrophs"
"13929","ZOTU-V7_7618","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13930","ZOTU-V7_762","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Spiromastix","Spiromastix_tentaculatum","heterotrophs"
"13931","ZOTU-V7_7621","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13932","ZOTU-V7_7626","Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX","Unassigned","Unassigned","heterotrophs"
"13933","ZOTU-V7_7627","Eukaryota","TSAR","Alveolata","Chrompodellids","Colpodellidea","Colpodellida","Colpodellaceae","Colpodella","Colpodella_sp.",NA
"13934","ZOTU-V7_7628","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Pseudonosematidae","Pseudonosematidae_sp.","parasites"
"13935","ZOTU-V7_7629","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13936","ZOTU-V7_763","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13937","ZOTU-V7_7633","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13938","ZOTU-V7_7634","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13939","ZOTU-V7_7636","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13940","ZOTU-V7_7639","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"13941","ZOTU-V7_764","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Peronosporales","Sapromyces","Sapromyces_elongatus","parasites"
"13942","ZOTU-V7_7640","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Prasiolales","Prasiolales_X","Unassigned","Unassigned","phototrophs"
"13943","ZOTU-V7_7641","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"13944","ZOTU-V7_7642","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13945","ZOTU-V7_7645","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13946","ZOTU-V7_7646","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13947","ZOTU-V7_7647","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13948","ZOTU-V7_765","Eukaryota","Obazoa","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp.","heterotrophs"
"13949","ZOTU-V7_7651","Eukaryota","Obazoa","Opisthokonta","Fungi","Zoopagomycota","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13950","ZOTU-V7_7652","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13951","ZOTU-V7_7653","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Neobodonida","Rhynchomonadidae","Rhynchomonas","Rhynchomonas_sp.","heterotrophs"
"13952","ZOTU-V7_7654","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Unassigned","Unassigned","heterotrophs"
"13953","ZOTU-V7_7656","Eukaryota","Obazoa","Opisthokonta","Choanoflagellata","Choanoflagellatea","Craspedida","Salpingoecidae_Group_C1","Salpingoecidae_Group_C1_X","Salpingoecidae_Group_C1_X_sp.","heterotrophs"
"13954","ZOTU-V7_7657","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13955","ZOTU-V7_7658","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Sey055-lineage","Sey055-lineage_X","Sey055-lineage_X_sp.","heterotrophs"
"13956","ZOTU-V7_7662","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Fractovitellida","Acramoebidae","Acramoebidae_X","Acramoebidae_X_sp.","heterotrophs"
"13957","ZOTU-V7_7664","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiaceae","Unassigned","Unassigned","saprotrophs/parasites"
"13958","ZOTU-V7_7666","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13959","ZOTU-V7_7667","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Unassigned","Unassigned","Unassigned","heterotrophs"
"13960","ZOTU-V7_767","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13961","ZOTU-V7_7671","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Unassigned","Unassigned","phototrophs"
"13962","ZOTU-V7_7672","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13963","ZOTU-V7_7674","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13964","ZOTU-V7_7675","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13965","ZOTU-V7_7676","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"13966","ZOTU-V7_7677","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13967","ZOTU-V7_7678","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13968","ZOTU-V7_7681","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Lacrymariidae_X","Lacrymariidae_X_sp.","heterotrophs"
"13969","ZOTU-V7_7683","Eukaryota","TSAR","Stramenopiles","Bigyra","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13970","ZOTU-V7_7685","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_XX","Chrysophyceae_XXX","Chrysophyceae_XXX_sp.","phototrophs"
"13971","ZOTU-V7_7686","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Diplomonadida","Hexamitidae","Trepomonas","Trepomonas_sp.","heterotrophs"
"13972","ZOTU-V7_7688","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"13973","ZOTU-V7_7689","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13974","ZOTU-V7_7690","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Unassigned","phototrophs"
"13975","ZOTU-V7_7692","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13976","ZOTU-V7_7693","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsea_X","Perkinsea_XX","Perkinsea_XXX","Perkinsea_XXXX","Perkinsea_XXXX_sp.","parasites"
"13977","ZOTU-V7_7696","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13978","ZOTU-V7_7697","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13979","ZOTU-V7_7698","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13980","ZOTU-V7_7699","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"13981","ZOTU-V7_77","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"13982","ZOTU-V7_770","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp.","parasites"
"13983","ZOTU-V7_7701","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13984","ZOTU-V7_7703","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"13985","ZOTU-V7_7704","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Unassigned","phototrophs"
"13986","ZOTU-V7_7706","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Gregarinomorphea_X_GRE6","Gregarinomorphea_X_GRE6_X","Gregarinomorphea_X_GRE6_XX","Gregarinomorphea_X_GRE6_XX_sp.","parasites"
"13987","ZOTU-V7_7707","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13988","ZOTU-V7_7709","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13989","ZOTU-V7_7711","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Unassigned","Unassigned","parasites"
"13990","ZOTU-V7_7713","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"13991","ZOTU-V7_7714","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X","Unassigned","Unassigned","heterotrophs"
"13992","ZOTU-V7_7715","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13993","ZOTU-V7_7717","Eukaryota","TSAR","Stramenopiles","Gyrista","Coscinodiscophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Unassigned","phototrophs"
"13994","ZOTU-V7_7718","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"13995","ZOTU-V7_7719","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chloropicophyceae","Chloropicales","Chloropicaceae","Chloroparvula","Chloroparvula_pacifica","phototrophs"
"13996","ZOTU-V7_7720","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chlamydomonas","Chlamydomonas_sp.","phototrophs"
"13997","ZOTU-V7_7721","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"13998","ZOTU-V7_7722","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"13999","ZOTU-V7_7724","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Fibrophrys","Fibrophrys_sp.","heterotrophs"
"14000","ZOTU-V7_7725","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Peregriniidae","Peregrinia","Unassigned","heterotrophs"
"14001","ZOTU-V7_7727","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"14002","ZOTU-V7_7728","Eukaryota","Obazoa","Opisthokonta","Fungi","Mucoromycota","Mucoromycotina","Mucoromycotina_X","Absidia","Absidia_caerulea","saprotrophs"
"14003","ZOTU-V7_773","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Unassigned","Unassigned","parasites"
"14004","ZOTU-V7_7730","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"14005","ZOTU-V7_7731","Eukaryota","TSAR","Alveolata","Dinoflagellata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"14006","ZOTU-V7_7734","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"14007","ZOTU-V7_7735","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"14008","ZOTU-V7_7738","Eukaryota","TSAR","Alveolata","Ciliophora","Colpodea","Colpodea_X","Colpodida","Unassigned","Unassigned","heterotrophs"
"14009","ZOTU-V7_7739","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"14010","ZOTU-V7_774","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"14011","ZOTU-V7_7740","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"14012","ZOTU-V7_7741","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"14013","ZOTU-V7_7742","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"14014","ZOTU-V7_7744","Eukaryota","Obazoa","Opisthokonta","Fungi","Monoblepharomycota","Sanchytriales","Sanchytriaceae","Amoeboradix","Amoeboradix_gromovi","heterotrophs"
"14015","ZOTU-V7_7745","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Peronosporales","Unassigned","Unassigned","parasites"
"14016","ZOTU-V7_7746","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"14017","ZOTU-V7_7748","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Scytomonadidae","Petalomonas","Petalomonas_sphagnophila",NA
"14018","ZOTU-V7_775","Eukaryota","Obazoa","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp.","heterotrophs"
"14019","ZOTU-V7_7750","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Diplomonadida","Hexamitidae","Trepomonas","Trepomonas_sp.","heterotrophs"
"14020","ZOTU-V7_7751","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Leptophryidae","Planctomyxa","Planctomyxa_polycarya","heterotrophs"
"14021","ZOTU-V7_7752","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"14022","ZOTU-V7_7753","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Ascomycota_X","Ascomycota_XX","Archaeorhizomyces","Archaeorhizomyces_finlayi","heterotrophs"
"14023","ZOTU-V7_7754","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"14024","ZOTU-V7_7755","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Unassigned","Unassigned","parasites"
"14025","ZOTU-V7_7758","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"14026","ZOTU-V7_7759","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"14027","ZOTU-V7_7761","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"14028","ZOTU-V7_7762","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Penardia-lineage","Penardia-lineage_X","Penardia-lineage_X_sp.","heterotrophs"
"14029","ZOTU-V7_7763","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Unassigned","Unassigned","Unassigned",NA
